,like,reply,retweet,time,username,clean,prediction
57562,0,0,0,2023-06-23 20:45:51,@narayanaputraa,gaji,1
57563,0,0,0,2023-06-23 20:45:51,@narayanaputraa,dulu,1
57564,0,0,0,2023-06-23 20:43:45,@tisanrd,ohiya,1
57565,0,0,0,2023-06-23 20:43:45,@tisanrd,omong,1
57566,0,0,0,2023-06-23 20:43:45,@tisanrd,jadi,1
57567,0,0,0,2023-06-23 20:43:45,@tisanrd,pengin,1
57569,0,0,0,2023-06-23 20:43:45,@tisanrd,prj,1
57570,0,0,0,2023-06-23 20:43:45,@tisanrd,deh,1
57571,0,0,0,2023-06-23 20:43:45,@tisanrd,biasa,1
57572,0,0,0,2023-06-23 20:43:45,@tisanrd,tiap,1
57573,0,0,0,2023-06-23 20:43:45,@tisanrd,tahun,1
57576,0,0,0,2023-06-23 20:43:45,@tisanrd,prj,1
57577,0,0,0,2023-06-23 20:42:24,@RFPresisi,prj,1
57578,0,0,0,2023-06-23 20:42:24,@RFPresisi,ramenya,1
57579,0,0,0,2023-06-23 20:40:56,@vikarELMahdi,prj,0
57580,0,0,0,2023-06-23 20:40:56,@vikarELMahdi,weekday,0
57581,0,0,0,2023-06-23 20:40:56,@vikarELMahdi,ramai,0
57582,0,0,0,2023-06-23 20:40:56,@vikarELMahdi,enggak,0
57583,0,0,0,2023-06-23 20:40:56,@vikarELMahdi,iya,0
57584,0,0,0,2023-06-23 20:39:37,@anodaney,sinyal,1
57585,0,0,0,2023-06-23 20:39:37,@anodaney,prj,1
57586,0,0,0,2023-06-23 20:39:37,@anodaney,kaya,1
57587,0,0,0,2023-06-23 20:39:37,@anodaney,anjing,1
57588,0,2,0,2023-06-23 20:33:08,@yourrrrbitchess,pengin,0
57590,0,2,0,2023-06-23 20:33:08,@yourrrrbitchess,prj,0
57591,0,2,0,2023-06-23 20:33:08,@yourrrrbitchess,deh,0
57592,0,2,0,2023-06-23 20:33:08,@yourrrrbitchess,cui,0
57593,0,2,0,2023-06-23 20:33:08,@yourrrrbitchess,padahal,0
57594,0,2,0,2023-06-23 20:33:08,@yourrrrbitchess,rumah,0
57595,0,2,0,2023-06-23 20:33:08,@yourrrrbitchess,dekat,0
57597,0,2,0,2023-06-23 20:33:08,@yourrrrbitchess,prj,0
57598,0,2,0,2023-06-23 20:33:08,@yourrrrbitchess,tertawa,0
57600,0,0,0,2023-06-23 20:32:51,@lovinkgaon,tiap,1
57602,0,0,0,2023-06-23 20:32:51,@lovinkgaon,prj,1
57603,0,0,0,2023-06-23 20:32:51,@lovinkgaon,enggak,1
57605,0,0,0,2023-06-23 20:32:51,@lovinkgaon,sinyal,1
57606,0,0,0,2023-06-23 20:32:51,@lovinkgaon,terus,1
57607,0,0,0,2023-06-23 20:32:51,@lovinkgaon,ksal,1
57608,0,1,0,2023-06-23 20:31:52,@fajarwahyu99,min,1
57609,0,1,0,2023-06-23 20:31:52,@fajarwahyu99,cara,1
57611,0,1,0,2023-06-23 20:31:52,@fajarwahyu99,prj,1
57613,0,1,0,2023-06-23 20:31:52,@fajarwahyu99,mega,1
57614,0,1,0,2023-06-23 20:31:52,@fajarwahyu99,kuningan,1
57615,0,1,0,2023-06-23 20:31:52,@fajarwahyu99,bagaimana,1
57616,0,1,0,2023-06-23 20:31:52,@fajarwahyu99,cepat,1
57617,0,1,0,2023-06-23 20:31:52,@fajarwahyu99,balas,1
57618,0,0,0,2023-06-23 20:30:48,@ptrsweezy,pengin,0
57620,0,0,0,2023-06-23 20:30:48,@ptrsweezy,prj,0
57621,0,0,0,2023-06-23 20:30:48,@ptrsweezy,banyak,0
57622,0,0,0,2023-06-23 20:30:48,@ptrsweezy,banget,0
57623,0,0,0,2023-06-23 20:30:48,@ptrsweezy,jajan,0
57624,0,1,0,2023-06-23 20:27:53,@marshmlou,besok,1
57625,0,1,0,2023-06-23 20:27:53,@marshmlou,aku,1
57627,0,1,0,2023-06-23 20:27:53,@marshmlou,prj,1
57629,0,1,0,2023-06-23 20:27:53,@marshmlou,menang,1
57630,0,0,0,2023-06-23 20:23:49,@fullsunlio,sumpah,1
57631,0,0,0,2023-06-23 20:23:49,@fullsunlio,enggak,1
57633,0,0,0,2023-06-23 20:23:49,@fullsunlio,aku,1
57635,0,0,0,2023-06-23 20:23:49,@fullsunlio,prj,1
57638,0,0,0,2023-06-23 20:23:49,@fullsunlio,kalap,1
57639,0,0,0,2023-06-23 20:23:49,@fullsunlio,mentang,1
57640,0,0,0,2023-06-23 20:23:49,@fullsunlio,habis,1
57641,0,0,0,2023-06-23 20:23:49,@fullsunlio,gaji,1
57642,0,0,0,2023-06-23 20:23:49,@fullsunlio,beli,1
57644,0,0,0,2023-06-23 20:23:49,@fullsunlio,mikir,1
57645,0,0,0,2023-06-23 20:19:45,·,pusing,1
57646,0,0,0,2023-06-23 20:19:45,·,prj,1
57647,0,0,0,2023-06-23 20:19:45,·,ramai,1
57648,0,0,0,2023-06-23 20:19:45,·,banget,1
57650,0,0,0,2023-06-23 20:17:47,@FALLAYAS,prj,0
57651,0,0,0,2023-06-23 20:17:47,@FALLAYAS,cuma,0
57652,0,0,0,2023-06-23 20:17:47,@FALLAYAS,numpang,0
57653,0,0,0,2023-06-23 20:17:47,@FALLAYAS,makan,0
57654,0,0,0,2023-06-23 20:17:47,@FALLAYAS,terlalu,0
57655,0,0,0,2023-06-23 20:17:47,@FALLAYAS,ramai,0
57657,0,0,0,2023-06-23 20:17:47,@FALLAYAS,pusing,0
57658,0,1,0,2023-06-23 20:17:20,@f3tjang,rute,0
57659,0,1,0,2023-06-23 20:17:20,@f3tjang,jiexpo,0
57661,0,1,0,2023-06-23 20:17:20,@f3tjang,henti,0
57663,0,1,0,2023-06-23 20:17:20,@f3tjang,pintu,0
57664,0,1,0,2023-06-23 20:17:20,@f3tjang,berapa,0
57665,0,1,0,2023-06-23 20:17:20,@f3tjang,prj,0
57666,0,1,0,2023-06-23 20:17:20,@f3tjang,min,0
57668,0,1,0,2023-06-23 20:17:20,@f3tjang,berapa,0
57669,0,1,0,2023-06-23 20:17:20,@f3tjang,menit,0
57670,0,1,0,2023-06-23 20:17:20,@f3tjang,sekali,0
57671,0,1,0,2023-06-23 20:17:20,@f3tjang,terima,0
57672,0,1,0,2023-06-23 20:17:20,@f3tjang,kasih,0
57673,0,1,0,2023-06-23 20:16:12,@keutychia,mau,1
57675,0,1,0,2023-06-23 20:16:12,@keutychia,prj,1
57677,0,1,0,2023-06-23 20:16:12,@keutychia,mahal,1
57678,0,1,0,2023-06-23 20:16:12,@keutychia,banget,1
57679,0,1,0,2023-06-23 20:16:12,@keutychia,tiket,1
57681,0,1,0,2023-06-23 20:16:12,@keutychia,weekend,1
57685,0,0,0,2023-06-23 20:14:49,@oceansclimates,prj,1
57686,0,0,0,2023-06-23 20:14:49,@oceansclimates,spill,1
57687,0,0,0,2023-06-23 20:14:49,@oceansclimates,dong,1
57689,0,0,0,2023-06-23 20:14:49,@oceansclimates,apa,1
57692,0,0,0,2023-06-23 20:14:49,@oceansclimates,sana,1
57693,0,0,0,2023-06-23 20:14:49,@oceansclimates,terus,1
57695,0,0,0,2023-06-23 20:14:49,@oceansclimates,wajib,1
57697,0,0,0,2023-06-23 20:14:49,@oceansclimates,beli,1
57699,0,0,0,2023-06-23 20:14:49,@oceansclimates,coba,1
57700,0,0,0,2023-06-23 20:14:49,@oceansclimates,apa,1
57701,0,0,0,2023-06-23 20:14:49,@oceansclimates,iya,1
57702,0,0,0,2023-06-23 20:12:44,@odd_opik,ayo,0
57705,0,0,0,2023-06-23 20:12:44,@odd_opik,jakarta,0
57706,0,0,0,2023-06-23 20:12:44,@odd_opik,fair,0
57707,0,0,0,2023-06-23 20:12:44,@odd_opik,tonton,0
57708,0,0,0,2023-06-23 20:12:44,@odd_opik,sid,0
57709,0,0,0,2023-06-23 20:11:08,@aquabomie,besok,1
57710,0,0,0,2023-06-23 20:11:08,@aquabomie,kan,1
57711,0,0,0,2023-06-23 20:11:08,@aquabomie,aku,1
57712,0,0,0,2023-06-23 20:11:08,@aquabomie,ngonser,1
57713,0,0,0,2023-06-23 20:11:08,@aquabomie,iya,1
57715,0,0,0,2023-06-23 20:11:08,@aquabomie,jam,1
57716,0,0,0,2023-06-23 20:11:08,@aquabomie,gin,1
57717,0,0,0,2023-06-23 20:11:08,@aquabomie,aku,1
57720,0,0,0,2023-06-23 20:11:08,@aquabomie,prj,1
57722,0,1,0,2023-06-23 20:10:56,@acengnurhid,bagaimana,1
57723,0,1,0,2023-06-23 20:10:56,@acengnurhid,sih,1
57724,0,1,0,2023-06-23 20:10:56,@acengnurhid,tahu,1
57725,0,1,0,2023-06-23 20:10:56,@acengnurhid,prj,1
57728,0,1,0,2023-06-23 20:10:56,@acengnurhid,buat,1
57729,0,1,0,2023-06-23 20:10:56,@acengnurhid,macet,1
57730,0,1,0,2023-06-23 20:10:56,@acengnurhid,eh,1
57731,0,1,0,2023-06-23 20:10:56,@acengnurhid,bahkan,1
57732,0,1,0,2023-06-23 20:10:56,@acengnurhid,diadain,1
57733,0,1,0,2023-06-23 20:10:56,@acengnurhid,street,1
57734,0,1,0,2023-06-23 20:10:56,@acengnurhid,race,1
57736,0,1,0,2023-06-23 20:10:56,@acengnurhid,jalan,1
57737,0,1,0,2023-06-23 20:10:56,@acengnurhid,cepat,1
57738,0,1,0,2023-06-23 20:10:56,@acengnurhid,panjang,1
57739,0,1,0,2023-06-23 20:10:56,@acengnurhid,jalan,1
57740,0,1,0,2023-06-23 20:10:56,@acengnurhid,benjamin,1
57741,0,1,0,2023-06-23 20:10:56,@acengnurhid,sueb,1
57742,0,1,0,2023-06-23 20:10:56,@acengnurhid,enggak,1
57743,0,1,0,2023-06-23 20:10:56,@acengnurhid,pikir,1
57744,0,1,0,2023-06-23 20:10:56,@acengnurhid,dampak,1
57745,0,1,0,2023-06-23 20:10:56,@acengnurhid,nya,1
57747,0,1,0,2023-06-23 20:10:56,@acengnurhid,bakal,1
57748,0,1,0,2023-06-23 20:10:56,@acengnurhid,macet,1
57749,0,1,0,2023-06-23 20:10:56,@acengnurhid,apa,1
57750,0,1,0,2023-06-23 20:10:56,@acengnurhid,bagaimana,1
57751,0,1,0,2023-06-23 20:10:56,@acengnurhid,sih,1
57752,0,0,0,2023-06-23 20:06:17,@hippobulet,aespa,1
57753,0,0,0,2023-06-23 20:06:17,@hippobulet,langsung,1
57754,0,0,0,2023-06-23 20:06:17,@hippobulet,gas,1
57756,0,0,0,2023-06-23 20:06:17,@hippobulet,prj,1
57757,0,0,0,2023-06-23 20:06:17,@hippobulet,sih,1
57758,0,0,0,2023-06-23 19:57:35,@siwonip,enggak,1
57759,0,0,0,2023-06-23 19:57:35,@siwonip,bosan,1
57760,0,0,0,2023-06-23 19:57:35,@siwonip,iya,1
57761,0,0,0,2023-06-23 19:57:35,@siwonip,ngajkin,1
57762,0,0,0,2023-06-23 19:57:35,@siwonip,aku,1
57764,0,0,0,2023-06-23 19:57:35,@siwonip,prjaku,1
57765,0,0,0,2023-06-23 19:57:35,@siwonip,manusia,1
57766,0,0,0,2023-06-23 19:57:35,@siwonip,malas,1
57767,0,0,0,2023-06-23 19:54:15,@toometyu,anaq,0
57769,0,0,0,2023-06-23 19:54:15,@toometyu,bakal,0
57771,0,0,0,2023-06-23 19:54:15,@toometyu,prj,0
57772,0,0,0,2023-06-23 19:54:15,@toometyu,enggak,0
57774,0,0,0,2023-06-23 19:53:49,@today_is_mei,awal,1
57776,0,0,0,2023-06-23 19:53:49,@today_is_mei,yuk,1
57778,0,0,0,2023-06-23 19:53:49,@today_is_mei,prj,1
57780,0,0,0,2023-06-23 19:53:49,@today_is_mei,canda,1
57781,0,0,0,2023-06-23 19:53:49,@today_is_mei,eh,1
57782,0,0,0,2023-06-23 19:53:49,@today_is_mei,tuju,1
57783,0,0,0,2023-06-23 19:53:49,@today_is_mei,jadi,1
57785,0,0,0,2023-06-23 19:53:49,@today_is_mei,pegang,1
57786,0,0,0,2023-06-23 19:53:49,@today_is_mei,ticket,1
57788,0,0,0,2023-06-23 19:53:49,@today_is_mei,wkwk,1
57789,1,1,0,2023-06-23 19:49:23,@aaawwwwiiii,gilir,1
57791,1,1,0,2023-06-23 19:49:23,@aaawwwwiiii,besok,1
57793,1,1,0,2023-06-23 19:49:23,@aaawwwwiiii,jaga,1
57794,1,1,0,2023-06-23 19:49:23,@aaawwwwiiii,both,1
57796,1,1,0,2023-06-23 19:49:23,@aaawwwwiiii,prj,1
57797,0,0,0,2023-06-23 19:48:17,@clay_bluee,prj,0
57798,0,0,0,2023-06-23 19:48:17,@clay_bluee,yuk,0
57800,0,0,0,2023-06-23 19:48:17,@clay_bluee,malam,0
57801,0,0,0,2023-06-23 19:48:17,@clay_bluee,hujan,0
57802,0,0,0,2023-06-23 19:48:17,@clay_bluee,terus,0
57803,0,0,0,2023-06-23 19:46:17,@yutopiiia,pengin,1
57805,0,0,0,2023-06-23 19:46:17,@yutopiiia,prj,1
57806,0,0,0,2023-06-23 19:46:17,@yutopiiia,deh,1
57807,0,0,0,2023-06-23 19:46:17,@yutopiiia,pas,1
57808,0,0,0,2023-06-23 19:46:17,@yutopiiia,idul,1
57809,0,0,0,2023-06-23 19:46:17,@yutopiiia,adha,1
57811,0,0,0,2023-06-23 19:46:17,@yutopiiia,kali,1
57812,0,0,0,2023-06-23 19:46:17,@yutopiiia,iya,1
57813,0,0,0,2023-06-23 19:46:17,@yutopiiia,momen,1
57814,0,0,0,2023-06-23 19:46:17,@yutopiiia,pas,1
57816,0,0,0,2023-06-23 19:46:17,@yutopiiia,habis,1
57817,0,0,0,2023-06-23 19:46:17,@yutopiiia,gaji,1
57819,0,0,0,2023-06-23 19:41:26,@optirmal,tahu,0
57821,0,0,0,2023-06-23 19:41:26,@optirmal,prj,0
57824,0,0,0,2023-06-23 19:41:26,@optirmal,jalan,0
57825,0,0,0,2023-06-23 19:41:26,@optirmal,dititup,0
57826,0,0,0,2023-06-23 19:41:26,@optirmal,buat,0
57827,0,0,0,2023-06-23 19:41:26,@optirmal,acara,0
57828,0,0,0,2023-06-23 19:41:26,@optirmal,balap,0
57829,0,0,0,2023-06-23 19:41:26,@optirmal,otak,0
57830,0,0,0,2023-06-23 19:41:26,@optirmal,kamu,0
57831,0,0,0,2023-06-23 19:41:26,@optirmal,enggak,0
57832,0,0,0,2023-06-23 19:41:26,@optirmal,pakai,0
57835,0,0,0,2023-06-23 19:41:26,@optirmal,tim,0
57836,0,0,0,2023-06-23 19:41:26,@optirmal,penyelengaranya,0
57837,0,0,0,2023-06-23 19:41:26,@optirmal,bodoh,0
57838,0,0,0,2023-06-23 19:41:26,@optirmal,asli,0
57839,0,0,0,2023-06-23 19:39:48,@nutellashake14,pengin,1
57841,0,0,0,2023-06-23 19:39:48,@nutellashake14,prj,1
57843,0,0,0,2023-06-23 19:39:48,@nutellashake14,mau,1
57844,0,0,0,2023-06-23 19:39:48,@nutellashake14,beli,1
57845,0,0,0,2023-06-23 19:39:48,@nutellashake14,cik,1
57846,0,0,0,2023-06-23 19:39:48,@nutellashake14,annya,1
57848,0,0,0,2023-06-23 19:39:48,@nutellashake14,hahahaha,1
57849,0,0,0,2023-06-23 19:34:26,@zoalowrs,fyp,1
57851,0,0,0,2023-06-23 19:34:26,@zoalowrs,isi,1
57852,0,0,0,2023-06-23 19:34:26,@zoalowrs,prj,1
57853,0,0,0,2023-06-23 19:34:26,@zoalowrs,siapa,1
57854,0,0,0,2023-06-23 19:34:26,@zoalowrs,mau,1
57855,0,0,0,2023-06-23 19:34:26,@zoalowrs,temenin,1
57857,0,0,0,2023-06-23 19:34:26,@zoalowrs,kalap,1
57858,0,0,0,2023-06-23 19:34:08,@JakartaFairID,lengkap,1
57859,0,0,0,2023-06-23 19:34:08,@JakartaFairID,iya,1
57860,0,0,0,2023-06-23 19:34:08,@JakartaFairID,senang,1
57862,0,0,0,2023-06-23 19:34:08,@JakartaFairID,jakarta,1
57863,0,0,0,2023-06-23 19:34:08,@JakartaFairID,fair,1
57866,0,0,0,2023-06-23 19:34:08,@JakartaFairID,tambah,1
57867,0,0,0,2023-06-23 19:34:08,@JakartaFairID,konser,1
57868,0,0,0,2023-06-23 19:34:08,@JakartaFairID,kurang,1
57869,0,0,0,2023-06-23 19:34:08,@JakartaFairID,mantap,1
57871,0,0,0,2023-06-23 19:34:08,@JakartaFairID,coba,1
57872,0,0,0,2023-06-23 19:32:45,@Jeynifer_,bm,1
57874,0,0,0,2023-06-23 19:32:45,@Jeynifer_,prj,1
57875,0,0,0,2023-06-23 19:31:09,@wsdsinapi,nah,0
57878,0,0,0,2023-06-23 19:31:09,@wsdsinapi,kalau,0
57879,0,0,0,2023-06-23 19:31:09,@wsdsinapi,jalan,0
57880,0,0,0,2023-06-23 19:31:09,@wsdsinapi,sendiri,0
57882,0,0,0,2023-06-23 19:31:09,@wsdsinapi,prj,0
57883,0,0,0,2023-06-23 19:31:09,@wsdsinapi,kalap,0
57885,0,0,0,2023-06-23 19:30:35,@strwnrst,prj,1
57887,0,0,0,2023-06-23 19:30:35,@strwnrst,bingung,1
57888,0,0,0,2023-06-23 19:30:35,@strwnrst,bagaimana,1
57890,0,0,0,2023-06-23 19:30:35,@strwnrst,padang,1
57891,0,0,0,2023-06-23 19:30:35,@strwnrst,mahsyar,1
57892,0,1,0,2023-06-23 19:30:33,@optirmal,benci,1
57893,0,1,0,2023-06-23 19:30:33,@optirmal,banget,1
57894,0,1,0,2023-06-23 19:30:33,@optirmal,jalan,1
57895,0,1,0,2023-06-23 19:30:33,@optirmal,kalo,1
57898,0,1,0,2023-06-23 19:30:33,@optirmal,prj,1
57900,0,1,0,2023-06-23 19:30:33,@optirmal,aku,1
57901,0,1,0,2023-06-23 19:30:33,@optirmal,enggak,1
57903,0,1,0,2023-06-23 19:30:33,@optirmal,masuk,1
57904,0,1,0,2023-06-23 19:30:33,@optirmal,rumah,1
57906,0,1,0,2023-06-23 19:30:33,@optirmal,tenang,1
57907,1,2,0,2023-06-23 19:30:05,@fucuddle,pengin,1
57908,1,2,0,2023-06-23 19:30:05,@fucuddle,kuliner,1
57909,1,2,0,2023-06-23 19:30:05,@fucuddle,lagge,1
57910,1,2,0,2023-06-23 19:30:05,@fucuddle,deh,1
57912,1,2,0,2023-06-23 19:30:05,@fucuddle,paslam,1
57913,1,2,0,2023-06-23 19:30:05,@fucuddle,maren,1
57914,1,2,0,2023-06-23 19:30:05,@fucuddle,enggak,1
57915,1,2,0,2023-06-23 19:30:05,@fucuddle,banyak,1
57916,1,2,0,2023-06-23 19:30:05,@fucuddle,dicobain,1
57917,1,2,0,2023-06-23 19:30:05,@fucuddle,apa,1
57918,1,2,0,2023-06-23 19:30:05,@fucuddle,coba,1
57920,1,2,0,2023-06-23 19:30:05,@fucuddle,prj,1
57921,1,2,0,2023-06-23 19:30:05,@fucuddle,iya,1
57922,0,0,0,2023-06-23 19:25:55,@hippobulet,mau,1
57923,0,0,0,2023-06-23 19:25:55,@hippobulet,masuk,1
57924,0,0,0,2023-06-23 19:25:55,@hippobulet,prj,1
57926,0,0,0,2023-06-23 19:25:55,@hippobulet,antre,1
57927,0,0,0,2023-06-23 19:25:55,@hippobulet,macet,1
57928,0,0,0,2023-06-23 19:25:31,@happylouist91_,kok,1
57930,0,0,0,2023-06-23 19:25:31,@happylouist91_,enggak,1
57932,0,0,0,2023-06-23 19:25:31,@happylouist91_,tarik,1
57933,0,0,0,2023-06-23 19:25:31,@happylouist91_,tarik,1
57934,0,0,0,2023-06-23 19:25:31,@happylouist91_,iya,1
57936,0,0,0,2023-06-23 19:25:31,@happylouist91_,ajak,1
57938,0,0,0,2023-06-23 19:25:31,@happylouist91_,prj,1
57939,0,1,0,2023-06-23 19:25:03,@raisa61222,capek,1
57940,0,1,0,2023-06-23 19:25:03,@raisa61222,banget,1
57942,0,1,0,2023-06-23 19:25:03,@raisa61222,prj,1
57943,0,1,0,2023-06-23 19:25:03,@raisa61222,macet,1
57944,0,1,0,2023-06-23 19:25:03,@raisa61222,parah,1
57945,0,0,0,2023-06-23 19:23:53,@fanindaarf,hmm,1
57946,0,0,0,2023-06-23 19:23:53,@fanindaarf,jadi,1
57947,0,0,0,2023-06-23 19:23:53,@fanindaarf,makin,1
57948,0,0,0,2023-06-23 19:23:53,@fanindaarf,ragu,1
57949,0,0,0,2023-06-23 19:23:53,@fanindaarf,buat,1
57951,0,0,0,2023-06-23 19:23:53,@fanindaarf,prj,1
57952,0,0,0,2023-06-23 19:23:33,@shubandung,markicob,1
57953,0,0,0,2023-06-23 19:23:33,@shubandung,pensil,1
57954,0,0,0,2023-06-23 19:23:33,@shubandung,alis,1
57955,0,0,0,2023-06-23 19:23:33,@shubandung,gratis,1
57957,0,0,0,2023-06-23 19:23:33,@shubandung,hasil,1
57958,0,0,0,2023-06-23 19:23:33,@shubandung,purchase,1
57960,0,0,0,2023-06-23 19:23:33,@shubandung,prj,1
57961,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,aku,1
57963,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,semager,1
57965,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,buat,1
57966,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,desek,1
57967,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,an,1
57968,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,diajakin,1
57969,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,tonton,1
57970,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,konser,1
57972,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,prj,1
57974,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,gila,1
57975,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,gaksi,1
57976,0,0,0,2023-06-23 19:23:33,@rifkadwiyanti,aku,1
57978,0,0,0,2023-06-23 19:23:22,@kleeopatra90,event,1
57979,0,0,0,2023-06-23 19:23:22,@kleeopatra90,lucu,1
57980,0,0,0,2023-06-23 19:23:22,@kleeopatra90,banget,1
57981,0,0,0,2023-06-23 19:23:22,@kleeopatra90,deh,1
57982,0,0,0,2023-06-23 19:23:22,@kleeopatra90,kayak,1
57983,0,0,0,2023-06-23 19:23:22,@kleeopatra90,jakarta,1
57984,0,0,0,2023-06-23 19:23:22,@kleeopatra90,fair,1
57985,0,0,0,2023-06-23 19:17:51,@annladxa,padahal,1
57986,0,0,0,2023-06-23 19:17:51,@annladxa,niat,1
57987,0,0,0,2023-06-23 19:17:51,@annladxa,hati,1
57989,0,0,0,2023-06-23 19:17:51,@annladxa,susul,1
57990,0,0,0,2023-06-23 19:17:51,@annladxa,mas,1
57991,0,0,0,2023-06-23 19:17:51,@annladxa,force,1
57993,0,0,0,2023-06-23 19:17:51,@annladxa,prj,1
57995,0,0,0,2023-06-23 19:17:51,@annladxa,apa,1
57996,0,0,0,2023-06-23 19:17:51,@annladxa,daya,1
57997,0,0,0,2023-06-23 19:17:51,@annladxa,aku,1
57999,0,0,0,2023-06-23 19:17:51,@annladxa,lembur,1
58001,0,0,0,2023-06-23 19:17:51,@annladxa,kantor,1
58002,0,0,0,2023-06-23 19:17:51,@annladxa,tt,1
58004,0,0,0,2023-06-23 19:17:51,@annladxa,enggak,1
58006,0,0,0,2023-06-23 19:17:51,@annladxa,tenaga,1
58009,0,0,0,2023-06-23 19:17:51,@annladxa,mayor,1
58011,0,0,0,2023-06-23 19:16:14,@jjeyha,besok,1
58012,0,0,0,2023-06-23 19:16:14,@jjeyha,mau,1
58014,0,0,0,2023-06-23 19:16:14,@jjeyha,prj,1
58017,0,0,0,2023-06-23 19:16:14,@jjeyha,mau,1
58018,0,0,0,2023-06-23 19:16:14,@jjeyha,jastip,1
58019,0,0,0,2023-06-23 19:16:03,@Lukman291020,pertama,0
58020,0,0,0,2023-06-23 19:16:03,@Lukman291020,kali,0
58022,0,0,0,2023-06-23 19:16:03,@Lukman291020,prj,0
58023,0,0,0,2023-06-23 19:16:03,@Lukman291020,sholat,0
58025,0,0,0,2023-06-23 19:16:03,@Lukman291020,mushollah,0
58026,0,0,0,2023-06-23 19:16:03,@Lukman291020,lah,0
58027,0,0,0,2023-06-23 19:16:03,@Lukman291020,selesai,0
58028,0,0,0,2023-06-23 19:16:03,@Lukman291020,sholat,0
58029,0,0,0,2023-06-23 19:16:03,@Lukman291020,sepatu,0
58030,0,0,0,2023-06-23 19:16:03,@Lukman291020,bahkan,0
58032,0,0,0,2023-06-23 19:16:03,@Lukman291020,gondol,0
58033,0,0,0,2023-06-23 19:16:03,@Lukman291020,orang,0
58034,0,0,0,2023-06-23 19:14:58,@zebeuntin,prj,1
58036,0,0,0,2023-06-23 19:14:58,@zebeuntin,memang,1
58037,0,0,0,2023-06-23 19:14:58,@zebeuntin,guest,1
58038,0,0,0,2023-06-23 19:14:58,@zebeuntin,starnya,1
58039,0,0,0,2023-06-23 19:14:58,@zebeuntin,siapa,1
58040,0,0,0,2023-06-23 19:14:58,@zebeuntin,deh,1
58041,0,0,0,2023-06-23 19:14:58,@zebeuntin,hari,1
58043,0,0,0,2023-06-23 19:14:58,@zebeuntin,benyamin,1
58044,0,0,0,2023-06-23 19:14:58,@zebeuntin,suaeb,1
58045,0,0,0,2023-06-23 19:14:58,@zebeuntin,macet,1
58046,0,0,0,2023-06-23 19:14:58,@zebeuntin,banget,1
58047,0,0,0,2023-06-23 19:14:39,@timtamchocoo,prj,0
58048,0,0,0,2023-06-23 19:14:39,@timtamchocoo,se,0
58049,0,0,0,2023-06-23 19:14:39,@timtamchocoo,crowded,0
58052,0,0,0,2023-06-23 19:14:39,@timtamchocoo,orang,0
58054,0,0,0,2023-06-23 19:14:39,@timtamchocoo,pengin,0
58055,0,0,0,2023-06-23 19:14:39,@timtamchocoo,kesana,0
58056,0,0,0,2023-06-23 19:14:39,@timtamchocoo,deh,0
58057,0,0,0,2023-06-23 19:14:39,@timtamchocoo,lebih,0
58058,0,0,0,2023-06-23 19:14:39,@timtamchocoo,baik,0
58059,0,0,0,2023-06-23 19:14:39,@timtamchocoo,tidur,0
58060,0,0,0,2023-06-23 19:14:39,@timtamchocoo,dikosan,0
58062,0,1,0,2023-06-23 19:08:56,@carrotcaketuku,prj,1
58064,0,1,0,2023-06-23 19:08:56,@carrotcaketuku,banyak,1
58065,0,1,0,2023-06-23 19:08:56,@carrotcaketuku,plan,1
58066,0,1,0,2023-06-23 19:08:56,@carrotcaketuku,plan,1
58067,0,1,0,2023-06-23 19:08:56,@carrotcaketuku,pak,1
58068,0,1,0,2023-06-23 19:08:56,@carrotcaketuku,sopir,1
58069,0,0,0,2023-06-23 19:04:48,@lovepusss,superman,1
58070,0,0,0,2023-06-23 19:04:48,@lovepusss,is,1
58071,0,0,0,2023-06-23 19:04:48,@lovepusss,dead,1
58072,0,0,0,2023-06-23 19:04:48,@lovepusss,jakarta,1
58073,0,0,0,2023-06-23 19:04:48,@lovepusss,fair,1
58074,0,0,0,2023-06-23 19:04:48,@lovepusss,kok,1
58075,0,0,0,2023-06-23 19:04:48,@lovepusss,iya,1
58076,0,0,0,2023-06-23 19:04:48,@lovepusss,pas,1
58078,0,0,0,2023-06-23 19:04:48,@lovepusss,jakarta,1
58079,0,1,0,2023-06-23 19:04:25,@streshidup,daritadi,1
58080,0,1,0,2023-06-23 19:04:25,@streshidup,kakak,1
58081,0,1,0,2023-06-23 19:04:25,@streshidup,gue,1
58082,0,1,0,2023-06-23 19:04:25,@streshidup,ngajakin,1
58084,0,1,0,2023-06-23 19:04:25,@streshidup,prj,1
58085,0,1,0,2023-06-23 19:04:25,@streshidup,besok,1
58086,0,1,0,2023-06-23 19:04:25,@streshidup,terus,1
