username,full_text,lang,reply_count,quote_count,favorite_count,view_count,created_at,tweet_url
@nardikey17,"Sungguh gua juga bingung sih. Dilematik parah. 
Ke PRJ naik mobil crowded parah. tapi disana bakal kalap belanja banyak yg mengharuskan orang2 yg belanja kudu bw mobil. dahlah",in,,,,105,2023-06-27T08:10:20.000Z,/nardikey17/status/1673604664443674624
@yellowmycat,Busetttt harusnya dr yg bikin event prj ini harus evaluasi gk sii?? Masalahnya hampir tiap thn jg masalahnya ini terusss,in,,,,41,2023-06-27T08:05:02.000Z,/yellowmycat/status/1673603331468689408
@nanamryw,"Ngeliat pada antre masuk prj, di dalemnya bejubel, aku jd ilang minat mau ke sana, mending ke pik masih bisa napas kayaknya ",in,,,,87,2023-06-27T08:04:00.000Z,/nanamryw/status/1673603069547020294
@moneydotid,"Cerita Santo Menangi Tantangan Keluarkan Emas 7 Kg di PRJ, Hadiahnya Cuma Segini",in,,,,33,2023-06-27T07:59:31.000Z,/moneydotid/status/1673601942604611584
@sazzygvrl,"mba el ngajak ke PRJ
gw : mba, kita ke tempat lain aja yuk, gw ga sanggup kayanya HAHAHAHAH",in,,,,145,2023-06-27T07:56:37.000Z,/sazzygvrl/status/1673601211944280064
@abcdenergetic,"Guyss aku mau open jastip Tumbler Kopi Kenangan di PRJ nih. Ada yang mau gak? Harganya miring poll~ 

Pengiriman dari jogja yaa",in,1,,,433,2023-06-27T07:56:27.000Z,/abcdenergetic/status/1673601169552474112
@jkthool,"Harus rame si minimal serame prj kalo ada acara, kalo sepi gk bisa makan",in,,,,226,2023-06-27T07:54:25.000Z,/jkthool/status/1673600657755090944
@wonderkidd19,"Weekend ini destinasi paling seru ke PRJ, puncak, bandung, bogor sih jalanan pasti sepi",in,,,,163,2023-06-27T07:52:13.000Z,/wonderkidd19/status/1673600106015375361
@noturspluto,"mau ke prj tapi setelah melihat sebanyak itu manusia yg kesana, mending g dulu dehhh",in,,,,48,2023-06-27T07:52:09.000Z,/noturspluto/status/1673600089133301760
@rierylilname,Aku planning mau hari terakhir PRJ kira2 bakalan serame hari biasa g ya?,in,,,,129,2023-06-27T07:51:40.000Z,/rierylilname/status/1673599965925605376
@betterthanurrx,"walah, aku melu event prj karo spark wae nek melu tour solo raono duite ",in,1,,,27,2023-06-27T07:51:09.000Z,/betterthanurrx/status/1673599834945904640
@lumieresenja,"tanggal 30 pamungkas di prj, tapi udah beli social chic. terus tanggal 1 nya ada di social chic, tapi malem banget???",in,,,,91,2023-06-27T07:51:08.000Z,/lumieresenja/status/1673599832722923520
@Moonlightaltr,prj kemarin,in,,,,25,2023-06-27T07:49:53.000Z,/Moonlightaltr/status/1673599516145238017
@otonomicoid,"Cerita Santo Menangi Tantangan Keluarkan Emas 7 Kg di PRJ, Hadiahnya Cuma Segini",in,,,,46,2023-06-27T07:49:17.000Z,/otonomicoid/status/1673599366731558917
@abellisthename,Ke prj hari apa aja gak akan pernah sepi pokoknya mah,in,,,1,48,2023-06-27T07:48:56.000Z,/abellisthename/status/1673599277061537792
@_ibe,"PRJ paling beli ciki , macet2an",in,,,,58,2023-06-27T07:47:00.000Z,/_ibe/status/1673598790841036800
@jussttspam,hasil hunting prj kemarin ,in,,,,85,2023-06-27T07:44:12.000Z,/jussttspam/status/1673598087145848832
@aliyaaarhmynt,Tiket prj tanggal 7 juli masih ada ga ya?,in,,,,178,2023-06-27T07:44:05.000Z,/aliyaaarhmynt/status/1673598056682655744
@newscast_id,"Cerita Santo Menangi Tantangan Keluarkan Emas 7 Kg di PRJ, Hadiahnya Cuma Segini",in,,,,35,2023-06-27T07:44:01.000Z,/newscast_id/status/1673598039288860675
@honeych0_,yg sama sekali blm pernah ke prj ,in,,,,70,2023-06-27T07:43:42.000Z,/honeych0_/status/1673597960754692096
@Ignia_Wumbo,"Ga jd dufan/prj date, malming ntn konser d'masiv ",in,,,1,144,2023-06-27T07:40:09.000Z,/Ignia_Wumbo/status/1673597066139021312
@mandiwajib__,"Oh PRJ masih penuh ya ? Ga salah si , tapi ...
Kayaknya kebanyakan org disana krna biar ga di bilang FOMO aj deh",in,,,,93,2023-06-27T07:39:24.000Z,/mandiwajib__/status/1673596878003503104
@daytiess,"aku sama sepupu sepupu aku dr kecil suka diajak ke prj, jdinya pas udah gede berasa mengulang moment pas kecil aja tapi sayang salah satu sepupu aku udh meninggal",in,,1,,150,2023-06-27T07:38:02.000Z,/daytiess/status/1673596536461352962
@FernandosZz,PRJ yukk,in,,,,84,2023-06-27T07:37:30.000Z,/FernandosZz/status/1673596400410701825
@Moncce_,Nyobain tori miso di prj enak bgtt ,in,,,,79,2023-06-27T07:36:34.000Z,/Moncce_/status/1673596165311569920
@inyourmove,"pengen ke prj ga ada motor ,-",in,,,2,100,2023-06-27T07:34:22.000Z,/inyourmove/status/1673595610174476290
@utareey,Harusnya kita di prj skrg dek ,in,,,,23,2023-06-27T07:34:11.000Z,/utareey/status/1673595565618401280
@iyonlyfans,"maaf banget sebelumnya kalo ngirim kesini, gomen gomen gomen YAY T___t karna talent bfr yang into proseka dikit b… — SAYA BARU LIAT INI, LUCU BANGET? TMI, hari ini saya mau bawa boneka Emu ke PRJ, tapi malah ketinggalan. ",in,,,,124,2023-06-27T07:31:33.000Z,/iyonlyfans/status/1673594904923246593
@ursweetestx,cari temen ke prj dong besok,in,,,1,94,2023-06-27T07:30:54.000Z,/ursweetestx/status/1673594738786865153
@TMCPoldaMetro,Untuk menghindari terjadinya kepadatan lalulintas di kawasan PRJ JIExpo Kemayoran di imbau kepada masyarakat yang hendak datang ke PRJ JIExpo Kemayoran agar menggunakan Moda Tranportasi Umum.,in,,,2,"4,254",2023-06-27T07:28:43.000Z,/TMCPoldaMetro/status/1673594189806989312
@tannscal,anjrit si hansol kmrn rupanya ke prj juga tp pas masih terang ,in,,,,30,2023-06-27T07:25:57.000Z,/tannscal/status/1673593494034870272
@zamahsyar,Makin yakin jadi gak perlu ke PRJ walaupun seumur hidup belum pernah ke sana..,in,,,1,184,2023-06-27T07:24:59.000Z,/zamahsyar/status/1673593248718393344
@belgedezz,"Gw dijogja aja kemaren satu Minggu liburan dah jelas kan gw mampu sewa hotel, tweet gw yg minta temenin ke PRJ eh minta feedback ngentot dan giliran dihina mokondo ngamuk sampe ngeluarin statement bill on me punya kontol murahan bgt sih ehh di blokir gw ",in,,,,358,2023-06-27T07:24:14.000Z,/belgedezz/status/1673593061333663744
@gasukakucingras,mau jisoo sekalipun ajak gw ke prj tetep gw tolak,in,,,,45,2023-06-27T07:23:40.000Z,/gasukakucingras/status/1673592918735716352
@puffkimchi,ada semua kak sistem jastip prj pas flashsale ya,in,1,,,200,2023-06-27T07:23:17.000Z,/puffkimchi/status/1673592822866530308
@251100s_,"Anjir, mana aku hari ini ke prj lagi wkwkwk",in,,,,66,2023-06-27T07:22:49.000Z,/251100s_/status/1673592704113201153
@miguelstates,"wts want to sale
tiket prj jakarta fair tanggal 3 juli non konser ada 5 TIKET 

t. wtb wts want to buy reguler",in,,,,559,2023-06-27T07:20:18.000Z,/miguelstates/status/1673592073826742278
@dhumaharahap,"Adekku ngajak ke PRJ tapi ga aku kasi liat video ini. 
Biar kami dorong2an di situ ",in,1,,,45,2023-06-27T07:19:31.000Z,/dhumaharahap/status/1673591875088039936
@inipradit,"ini orang orang pd mau ke prj nyari apa sih, nyari keramaian? ngapain jauh2, hati dia emg belum cukup rame?",in,1,,,208,2023-06-27T07:18:20.000Z,/inipradit/status/1673591577221165056
@Tembokhijau___,Hasil seharian muterin PRJ teparrr woiiii tapi seruuuuuuuwwww,in,,,,43,2023-06-27T07:15:04.000Z,/Tembokhijau___/status/1673590754567151617
@moonstwenty,"lu liat d ig apa twitter???
jangan udaaaaa rame bgt itu prj wkakkakaka males LOL",in,1,,,70,2023-06-27T07:14:50.000Z,/moonstwenty/status/1673590695297425408
@MylyodraOfc,"#KalauBosan with one and only @ade_govinda !! 

Masih gagal move on sama PRJ kemarin 
Siapa yg kemarin nontonnn? 

Akhirnya bisa sepanggung lagi, jadi inget @AMIawards 2021
Thankyou kak Ade udah nemenin Lyodra di panggung
 @zhapeak13

#Lyodra #JakartaFair2023",in,1,21,108,"2,047",2023-06-27T07:13:49.000Z,/MylyodraOfc/status/1673590441323954176
@menurgumilar,"Ponakanku ngajak ke PRJ, aku kasi video ini. Ga jadi deh, akhirnya ke ancol aja",in,1,,,187,2023-06-27T07:04:52.000Z,/menurgumilar/status/1673588187346903040
@bachijra,"Eh gila ini mah rame banget... Gw waktu kemarin-kemarin itu hari Senin juga dateng untungnya gak serame ini sih... Mungkin karena waktu itu juga hujan sih, tpi pas nyampe PRJ nya untung gk hujan lagi jadi enak, udah adem terus gak terlalu rame walaupun rame.",in,1,,,163,2023-06-27T07:04:40.000Z,/bachijra/status/1673588136323190786
@imtaurus_btch,sepi amat gada yang ngajak gua jalan-jalan pergi ke prj ataupun dating kemanapun,in,,,,263,2023-06-27T07:02:10.000Z,/imtaurus_btch/status/1673587507034996736
@cieIed,prj besok aman ga yah,in,,,,86,2023-06-27T07:01:36.000Z,/cieIed/status/1673587364453834752
@repunyy,Aku ke prj dulu ya oshiku semuanya  @AM_EllaJKT48 @Gracie_JKT48 @R_AdelJKT48,in,,,1,214,2023-06-27T07:00:45.000Z,/repunyy/status/1673587150812753920
@asahitebe,pengen prj,in,2,,,310,2023-06-27T07:00:32.000Z,/asahitebe/status/1673587097683529728
@isfiadii,PRJ itu apa ya?,in,,,,22,2023-06-27T07:00:07.000Z,/isfiadii/status/1673586991496298496
@yanagarago,PRJ apaan coy,in,,,,33,2023-06-27T06:59:59.000Z,/yanagarago/status/1673586959472787456
@clvnfdz,tapi ayo prj bang,in,1,,,33,2023-06-27T06:58:23.000Z,/clvnfdz/status/1673586556903522306
@Daffanha,Untung blm ke PRJ padahal ingin niat ke sana karena dekat daerahku cuman 15 menit nyampe sih ,in,,,,490,2023-06-27T06:58:15.000Z,/Daffanha/status/1673586525119086592
@BUMNBandaAceh,"Perumnas balik lagi nihh pameran hunian di PRJ 2023!! 

Yukk yang udah kepo sama hunian-hunian Perumnas bisa langsung dateng aja ke : 

Bakal ada promo hunian Perumnas heboh dehh jadi langsung aja cuss!!

#PerumnasdiPRJ #BeraniBeliRumah #Perumnas #PasBuatMilenial",in,,,,92,2023-06-27T06:56:51.000Z,/BUMNBandaAceh/status/1673586169945391104
@amerkecil,Giliran gua kaga Stay di PRJ banyak banget orang twitter yg pada ke PRJ. Taun kemaren gua Full 39hari di PRJ ketemu sama mutual cuman 1 doang wkwk,in,1,,,193,2023-06-27T06:56:26.000Z,/amerkecil/status/1673586065029079040
@yuliastuti8721,"Wah serunya yang melipir ke PRJ. Selain ketemu pak Zulhas dan Verrel, bisa sekalian belanja produk lokal yang mantul² tapi harga ramah di kantong ",in,,,2,59,2023-06-27T06:55:57.000Z,/yuliastuti8721/status/1673585942626705408
@PT_Transjakarta,"Hallo kak, dapat menggunakan Rute R1A dari Bus Stop Muara Angke, turun di Bus Stop Kota, di lanjutkan berpindah je Halte Kota di lanjutkan naik Koridor 1 arah Blok M, transit di Halte Monas, naik Rute 1A arah Balaikota naik Untuk Rute 2C arah PRJ. Tks ^NR",in,1,,,194,2023-06-27T06:55:30.000Z,/PT_Transjakarta/status/1673585829841629184
@doycireng,Sebenernya ga sepi sih sama aja rame cuma ga sampe desek desekan kyk yg di video. Kemaren pas aku keluar PRJ jam 1 an udh mulai sumpek di dalem. Jd menurut ku dr jam buka sampe jam 12an klo mau aman (ga desek desekan),in,,,1,139,2023-06-27T06:55:23.000Z,/doycireng/status/1673585802855710720
@desemberujan,ke prj hari senen ah biar mura,in,,,,76,2023-06-27T06:51:24.000Z,/desemberujan/status/1673584800874250241
@meictwocent,ohh wkwk gua ada liat sih kmrn. cm males harus ke prj ,in,1,,,41,2023-06-27T06:51:20.000Z,/meictwocent/status/1673584780393455618
@sbtyeonjun,enih abg grab pd ke prj kah? ak mesen mkn ga dpt driver trs ㅠㅠㅠㅠ,in,,,,61,2023-06-27T06:51:11.000Z,/sbtyeonjun/status/1673584743517151233
@gyuvinan,niat hari ini mau puasa tpi gk jdi krna kecapean abis dari PRJ ,in,,,,100,2023-06-27T06:50:02.000Z,/gyuvinan/status/1673584453300678658
@detikcom,"Aksi pencopetan dilakukan pasangan suami istri di PRJ Kemayoran, Jakpus, viral di medsos. Keduanya diketahui menggasak 5 ponsel milik pengunjung.",in,,2,5,"4,015",2023-06-27T06:50:00.000Z,/detikcom/status/1673584445771886594
@mpiupil,Demi dah seumur umur gua belum ke PRJ wkwkwkw,in,,,,65,2023-06-27T06:49:38.000Z,/mpiupil/status/1673584353425895424
@Luka_PRJ,2h 11min*,en,,,5,131,2023-06-27T06:49:04.000Z,/Luka_PRJ/status/1673584210815197185
@susiloaaryo,prj mengurus energi pengendara ancok,in,,,,60,2023-06-27T06:48:23.000Z,/susiloaaryo/status/1673584039570345984
@susiloaaryo,mudik ke prj?,in,,,,61,2023-06-27T06:48:02.000Z,/susiloaaryo/status/1673583953943629824
@onesidedlust,Leh oleh dari PRJ ,in,4,,4,"4,349",2023-06-27T06:46:41.000Z,/onesidedlust/status/1673583610400739329
@okkysgt,"Rangorang ke prj hari senin itu bukan krn sepi, tapi krn harga tiketnya paling murah dibanding hari-hari laen",in,,,,66,2023-06-27T06:43:46.000Z,/okkysgt/status/1673582878901551104
@yevrin,"better klo mw ke prj buat jajan doang, mndingan sendiri",in,,,,53,2023-06-27T06:36:26.000Z,/yevrin/status/1673581031872671744
@yevrin,ga lagi ke prj brame rame,in,1,,,72,2023-06-27T06:35:30.000Z,/yevrin/status/1673580795922104320
@happinessbymail,sampe kapanpun mo tahun depan atau 5 tahun kedepan prj tuh gak bakal sepi karena acara tahunan dan makin tahun pasti makin rame,in,1,,1,"1,231",2023-06-27T06:34:51.000Z,/happinessbymail/status/1673580634995052545
@mayflyswill,"""prj rame desek2an"" yaiya atuh setahun sekali doang  kalau mau sepi tuh ke gedung tempat matahari jualan wqwq",in,1,,,18,2023-06-27T06:31:15.000Z,/mayflyswill/status/1673579730094940163
@urfavntfcn,Panas siang2 ke PRJ,in,,,,74,2023-06-27T06:30:05.000Z,/urfavntfcn/status/1673579433830289408
@moonstwenty,"iyaa maksud nya tau aja gitu ada event nya d prj wkakakkaka
gw ga liat dimana"" soal nya xD
*gw kudet sih memang jadi bisa aja kelewatan berita nya ",in,1,,,43,2023-06-27T06:29:58.000Z,/moonstwenty/status/1673579406785413125
@Julhan_Htbarat,Parkir di luar PRJ dikuasai oleh Ormas FB* tatut... ,in,,,,92,2023-06-27T06:29:39.000Z,/Julhan_Htbarat/status/1673579324182773760
@mayflyswill,"baca di reply ada yg bilang ""prj bareng libur sekolah sih "" eh cangtip sejak kapan prj selain juni-juli kecuali pas rona namanya jg buat ngerayain ultah jakarta kalo desember mah ngerayain natal",in,1,,,46,2023-06-27T06:29:21.000Z,/mayflyswill/status/1673579251453530112
@ilovmslf,jastip prj make up & skincare banyak yg underpricee. cek thread ini untuk katalognya nder,in,,,,719,2023-06-27T06:28:23.000Z,/ilovmslf/status/1673579008259391489
@lastunits,sahur di prj aja,in,,,,27,2023-06-27T06:22:30.000Z,/lastunits/status/1673577527703658503
@redmanamder,Si sepi PRJ,in,,,,99,2023-06-27T06:21:14.000Z,/redmanamder/status/1673577206872969216
@seunvvoo,gas ke prj ga yaa tp hr ini ada slank,in,,,,77,2023-06-27T06:17:51.000Z,/seunvvoo/status/1673576354686836742
@endorfinofnoren,"REAALLL, lu mau ke PRJ liat guest starnya anjir kalo yg menurut u kurang peminat dateng, karna sepi. Testimoni dari aku yg sering ke PRJ (kerja)",in,4,,5,"3,033",2023-06-27T06:16:21.000Z,/endorfinofnoren/status/1673575978214526977
@choco_hazelnuts,"Mon maap, aku kan mau ke prj dan aku membutuhkan totebag. Totebagnya disimpen emak di kamar. Tpi emak gue kerja, bapak gue jg kerja, dan kamarnya dikunci. Nice ",in,1,,,120,2023-06-27T06:14:10.000Z,/choco_hazelnuts/status/1673575429456949249
@susukuc1ng,ya gimana barengan ama libur sekolah wkwkwk skip dulu ke prj nya,in,,,,159,2023-06-27T06:11:26.000Z,/susukuc1ng/status/1673574741180055552
@avragegf,Siapa mau ikut ke prj ntar?,in,7,,3,647,2023-06-27T06:10:45.000Z,/avragegf/status/1673574570228588547
@kiminindek,habis kotor prj aku,in,,,,92,2023-06-27T06:09:47.000Z,/kiminindek/status/1673574324962459649
@edxamame,ada orgil gua ngajakin ke prj blio ngajakin ke bali,in,2,,,242,2023-06-27T06:08:39.000Z,/edxamame/status/1673574040727076864
@CommuterLine,"Selamat siang kak, dapat kami informasikan untuk akses lokasi stasiun terdekat dengan PRJ Kemayoran Gambir Expo Hall D Gudang, Daerah Khusus Ibukota Jakarta 14410 adalah Stasiun Rajawali, berikut link perjalanan : https://goo.gl/maps/SNzr85KbKuWmsbwi7…, |1",in,,,,225,2023-06-27T06:04:31.000Z,/CommuterLine/status/1673573002678792193
@tipeneee,Ke PRJ pas tgl 1 agustus makanyaa,in,,,,77,2023-06-27T06:03:51.000Z,/tipeneee/status/1673572832352305155
@bubuyuta_,"cakep nya kelewatan huhu, btw jastip PRJ nya kakak",in,,,,246,2023-06-27T06:02:59.000Z,/bubuyuta_/status/1673572614382702592
@michiwci0201,"Pengen ke PRJ 
Tapi takut liat antriannya",in,1,,,173,2023-06-27T06:02:52.000Z,/michiwci0201/status/1673572584091430912
@bubuyuta_,"aaaa cakep betul Mas Chanyeol, btw jastip prj nya kak :)",in,,,,589,2023-06-27T06:00:56.000Z,/bubuyuta_/status/1673572098890153985
@_Dhy_Mana,PRJ sih ,in,,,,61,2023-06-27T06:00:44.000Z,/_Dhy_Mana/status/1673572050391425024
@Iukaberat,prj tahun ini kaya rAME banget apa sama kaya tahun lalu,in,1,,,66,2023-06-27T05:58:51.000Z,/Iukaberat/status/1673571575990489088
@abeemuu,"WKWKWK, ak di ajakin ke prj sama om ku tpi ogah bgt anjir masa dia bawa pacarnya sedangkan gue??? cuma bisa bawa agamaa sama dirii. rill definisi yu brik my hardd",in,,,2,"1,285",2023-06-27T05:57:42.000Z,/abeemuu/status/1673571286809997313
@bubuyuta_,"yuk kak mending jastip aja di aku, duduk manis dirumah biar aku cariin barang kakak di PRJ hihi",in,,,,304,2023-06-27T05:57:32.000Z,/bubuyuta_/status/1673571242320990209
@ahairydamncat,"Kalo PRJ penuh, apakah Ragunan dan TMII jadi sepi?",in,,,,95,2023-06-27T05:57:04.000Z,/ahairydamncat/status/1673571124909834245
@fairychannn,"Kemaren gue ke prj pas pulang kerja, biar sepi. Ehh nggak taunya anjir rame banget itu antrean penukaran tiket wkwkwk untung pas di konser enggak begitu rame. Bisa duduk di belakang wkwkwk",in,,,,947,2023-06-27T05:56:05.000Z,/fairychannn/status/1673570880440655872
@azeddds,Di prj banyak copet,in,,,,167,2023-06-27T05:55:48.000Z,/azeddds/status/1673570807698825216
@bintangbulannnn,merinding bgt liat prj kek gitu ,in,,,,28,2023-06-27T05:53:53.000Z,/bintangbulannnn/status/1673570324695355392
@maisscons,Untung udah ke prj  liat di tiktok rame nya kek orgil,in,,,,58,2023-06-27T05:53:30.000Z,/maisscons/status/1673570229048455169
@prihati22,Siang min @CommuterLine mau tanya kalo dari stasiun kebayoran lama ke PRJ transit dimana ya min?,in,2,,,354,2023-06-27T05:51:09.000Z,/prihati22/status/1673569636556890112
@fra_xis,Jadi ke prj ga??,in,1,,,57,2023-06-27T05:49:20.000Z,/fra_xis/status/1673569177809059840
@kidrauhlstarsx,prj tahun ini kenapa pengunjungnya bisa semembludak itu ya,in,,1,,31,2023-06-27T05:46:10.000Z,/kidrauhlstarsx/status/1673568382917160962
@Daffalyndra,"Orang2 yang niatnya cari hiburan tapi pilihan nya kalau engga PRJ atau Puncak disaat long weekend, kalian itu pada kenapa dah? Emang sengaja cari hiburan desek2an gitu? ",in,,,,46,2023-06-27T05:46:10.000Z,/Daffalyndra/status/1673568381373669377
@bookutto,"gue kmrn makan di prj 25k, ini mahal apa engga sih? gue blom prnh makan soalnya jjdi pas bpkny blg 25k gue kek oh yaudah",in,,,,41,2023-06-27T05:40:56.000Z,/bookutto/status/1673567064790016000
@blackswan230417,Hari senin tiket prj kalo ga salah paling murah malahan ya dibanding hari2 lainnya,in,,,,185,2023-06-27T05:38:56.000Z,/blackswan230417/status/1673566564464095233
@rumarumaii,mau diet tapi mau ke prj tapi mau jalan2 tapi kata gue lu bacot dip,in,,,,52,2023-06-27T05:38:42.000Z,/rumarumaii/status/1673566502472269829
@hnifoo,jadi mengurungkan niat mau ke prj ,in,,,,121,2023-06-27T05:38:16.000Z,/hnifoo/status/1673566396255719424
@kompascom,Wara Wiri merupakan angkutan di PRJ yang bisa ditumpangi untuk keliling area PRJ. Simak panduan naik Wara Wiri di PRJ 2023 berikut.,in,,,,"1,932",2023-06-27T05:37:35.000Z,/kompascom/status/1673566223634927618
@terasjakartaid,Baru-baru ini terjadi kasus pencopetan HP di kawasan PRJ Jakarta Fair 2023. Tips aman dari copet di PRJ Jakarta Fair 2023 bisa kamu dapatkan dalam artikel ini.,in,,,,166,2023-06-27T05:24:21.000Z,/terasjakartaid/status/1673562892032184321
@balki_cuyy,"Emang dasarnya orang indo pada goblok. Udah tau bakalan rame kayak gitu,tp masih juga di satronin. Ntar pulang pulang ngeluh capek dan dpt pengalaman gak enak selama di prj. Kann konsol itu namanya.",in,,,,82,2023-06-27T05:22:50.000Z,/balki_cuyy/status/1673562510044336130
@bluedoui,"serius ya gue Minggu lalu apa 2 Minggu lalu sih ke PRJ hari Senin.... kirain juga kaya gini PRJ Senin sepi kali ya, mana waktu itu hujan deres bgt eh eh taunya edan kelar reda langsung rame pol, padahal Senin loh",in,,,,188,2023-06-27T05:21:48.000Z,/bluedoui/status/1673562249578057728
@itsmeceuu,punya toddler ga aman deh kayaknya kl ke prj:(,in,,,,266,2023-06-27T05:19:32.000Z,/itsmeceuu/status/1673561681983844352
@natashastep09,Hai min @PT_Transjakarta. Boleh diinfokan jam operasional bus ke PRJ besok?,in,1,,,331,2023-06-27T05:18:37.000Z,/natashastep09/status/1673561448084291585
@alter_mie,"PRJ itu keluar duit ga sedikit, dempet2an, resiko kecopetan, panasnya minta ampun, sampe dalem pusing mau ngapain, sampe keluar juga masih harus antri keluar parkiran",in,,,,712,2023-06-27T05:18:15.000Z,/alter_mie/status/1673561355474067457
@EvanShanty,"Terakhir ke PRJ udah lama banget, terlalu crowded, Nyerah.",in,,,,29,2023-06-27T05:16:37.000Z,/EvanShanty/status/1673560944272883712
@toleratehim,Kurang tau sih soalnya kemaren nyampe di prj jam set 1 dan itu ga pake ngantri+belum desek2an. Nah baru mulai sesek tuh jam set 6 ke atas.,in,,,,224,2023-06-27T05:16:36.000Z,/toleratehim/status/1673560940779028480
@everything6oods,"Wts 2 tiket jakarta fair prj 75ribu ajaa, tanpa tiket konser ya untuk hari ini. Jual karena gue merasa tahun ini tidak worth it ke PRJ wkwk",in,2,,,582,2023-06-27T05:13:17.000Z,/everything6oods/status/1673560108310347777
@Aquaneptniamnia,Jadi males mau ke PRJ,in,,,,51,2023-06-27T05:12:50.000Z,/Aquaneptniamnia/status/1673559995735212032
@Saurongasm,"Ntah kenapa seneng liat ada prj lagi, mana rame... kalo diinget pas jaman covid, duh gada keramean mana sepi bgt dimana mana, aku lumutan di kos, wfh. Keluar beli makan di warteg aja pas bgt ketemu satpol trus ditegor deh sama satpol, wkwkwk katanya ga boleh berkerumun.",in,,,5,"2,191",2023-06-27T05:09:50.000Z,/Saurongasm/status/1673559239611277313
@rinderesa,"Kak sorry mau nanya, kalau ke prj turun di halte apa yaa?",in,1,,,206,2023-06-27T05:00:35.000Z,/rinderesa/status/1673556910774325248
@zxxatob,prj jancok,in,,,,183,2023-06-27T04:56:23.000Z,/zxxatob/status/1673555852568170496
@ilovmslf," OPEN JASTIP PRJ PEKAN RAYA JAKARTA -— BEAUTY & SNACKS 
 Kirim ke seluruh indonesia
 Bisa via shopee
 Fee 5-15k
 DM twt atau ig http://instagram.com/nihel.rshq

Gercepin yuu berangkat HARI INI langsung DM gasss!! 

selengkapnya cek ",in,,,,385,2023-06-27T04:54:04.000Z,/ilovmslf/status/1673555272340742145
@marjancocoo,Habis bli spatu di prj diskon dari 500 jadi 200 wkwkwkkw,in,,,,129,2023-06-27T04:52:43.000Z,/marjancocoo/status/1673554931356426243
@spicachelois,buru prj siee,in,1,,,80,2023-06-27T04:51:27.000Z,/spicachelois/status/1673554612991979520
@fryllss,"info info ke prj kena ganjil genap ga si, gangerti bgt lagi yang keba gage tu mana aja",in,,,,106,2023-06-27T04:51:05.000Z,/fryllss/status/1673554521526771712
@divaviany,"dijual tiket prj 27 juni tanpa konser yaaa, alasan jual krn beli double",in,1,,,318,2023-06-27T04:49:37.000Z,/divaviany/status/1673554149433290753
@Ditalenirafia2,Kalo siang ap serame ini juga? Serius nanya besok ad agenda di ibukota pen liat prj kek apaaan,in,2,,,"2,049",2023-06-27T04:49:27.000Z,/Ditalenirafia2/status/1673554111374196738
@bdarma0808,saran .. ke prj nya naik ojek motor aja biar ga ribet .. gate masuknya cari yg ga terlalu rame (slama ini gw masuknya dari gate yg di belakang halte tj).. cmiiw,in,1,,,450,2023-06-27T04:46:59.000Z,/bdarma0808/status/1673553487060422656
@susiloaaryo,@Garysalutmalkis jauhkan kami dari prj ya Allah,in,2,,2,620,2023-06-27T04:46:40.000Z,/susiloaaryo/status/1673553409604206595
@butterdoiee,Prj menarik… tp kayanya 10 menit gue udh pusing soalnya orgnua banyak bgt wkwkwk,in,,,,40,2023-06-27T04:46:05.000Z,/butterdoiee/status/1673553260358299650
@strawbaby001,"Bener bgt njir 

Ni liat prj dihari senin",in,,,,635,2023-06-27T04:45:07.000Z,/strawbaby001/status/1673553019903025154
@nabyiea,prj tanggal 5 julay raiso,in,,,,34,2023-06-27T04:44:39.000Z,/nabyiea/status/1673552900159832064
@destinysanch_,"gue galau mau ikut ke prj apa ga ya sabtu, agak males karna pasti rame brutal tp mau noraebang",in,,,,126,2023-06-27T04:44:15.000Z,/destinysanch_/status/1673552800767438850
@nuraanau,Prj skuy,in,,,,26,2023-06-27T04:43:18.000Z,/nuraanau/status/1673552561205555200
@2022kerjaanbaru,Mau ke PRj ,in,,,,26,2023-06-27T04:41:49.000Z,/2022kerjaanbaru/status/1673552189619593216
@HermanGanden2,Untung gk ada pgn2nya ke PRJ,in,,,,27,2023-06-27T04:41:25.000Z,/HermanGanden2/status/1673552087249227777
@urza__,"Waktu ke PRJ, ada seminar gitu tentang pernikahan. Disitu dia bilang kalau kedewasaan laki² lebih lambat 4 tahun dibandingkan wanita. Jadi, nyari yg lebih dewasa.",in,,,,26,2023-06-27T04:41:16.000Z,/urza__/status/1673552048795824135
@SaeTheCreator,kata gue mah prj stop bikin iklan ajg lu penipuan cok sampe sono gabisa gerak ajg rame bgt,in,,,,63,2023-06-27T04:39:45.000Z,/SaeTheCreator/status/1673551667315486720
@biji_kancil,emng di prj kak?,in,,,,53,2023-06-27T04:38:54.000Z,/biji_kancil/status/1673551452940427266
@twit_itary,"Nah makanya krn jomplang banget antara dufan & prj kala itu, gw yg masih bocil udah kaya...ni tempat apaan siii...kaga ada maenan kaga ada musik²...trus abis itu tiap diajak ke PRJ lgsg males walau dijanjiin jajan ini itu wkk",in,,,,134,2023-06-27T04:38:27.000Z,/twit_itary/status/1673551341916942341
@Valien52,Prj dapet hikmahnya,in,,,,28,2023-06-27T04:37:02.000Z,/Valien52/status/1673550985783046144
@riefirawan,"Pengen beli ciki di PRJ, tapi males parkirnya",in,,,,58,2023-06-27T04:36:58.000Z,/riefirawan/status/1673550969681092608
